ticker,company_name,exchange,country,priority
SDM,Smart Digital Group Limited - Ordinary Shares,NASDAQ,US,9000
SDOT,Sadot Group Inc. - Common Stock,NASDAQ,US,9000
SDRL,Seadrill Limited Common Shares,N,US,9000
SDST,Stardust Power Inc. - Common Stock,NASDAQ,US,9000
SDSTW,Stardust Power Inc. - Warrant,NASDAQ,US,9000
SE,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share",N,US,9000
SEAT,Vivid Seats Inc. - Class A common stock,NASDAQ,US,9000
SEATW,Vivid Seats Inc. - Warrant,NASDAQ,US,9000
SEB,Seaboard Corporation Common Stock,A,US,9000
SEDG,"SolarEdge Technologies, Inc. - Common Stock",NASDAQ,US,9000
SEED,Origin Agritech Limited - Ordinary Shares,NASDAQ,US,9000
SEER,"Seer, Inc. - Class A Common Stock",NASDAQ,US,9000
SEG,Seaport Entertainment Group Inc. Common Stock,N,US,9000
SEGG,Sports Entertainment Gaming Global Corporation  - Common Stock,NASDAQ,US,9000
SEI,"Solaris Energy Infrastructure, Inc. Class A Common Stock",N,US,9000
SEIC,SEI Investments Company - Common Stock,NASDAQ,US,9000
SELF,"Global Self Storage, Inc. - Common Stock",NASDAQ,US,9000
SEM,Select Medical Holdings Corporation Common Stock,N,US,9000
SENEA,Seneca Foods Corp. - Class A Common Stock,NASDAQ,US,9000
SENEB,Seneca Foods Corp. - Class B Common Stock,NASDAQ,US,9000
SENS,"Senseonics Holdings, Inc. - Common Stock",NASDAQ,US,9000
SEPN,"Septerna, Inc. - Common Stock",NASDAQ,US,9000
SER,"Serina Therapeutics, Inc. Common Stock",A,US,9000
SERA,"Sera Prognostics, Inc. - Class A Common Stock",NASDAQ,US,9000
SERV,Serve Robotics Inc. - Common Stock,NASDAQ,US,9000
SES,SES AI Corporation Class A Common Stock,N,US,9000
SES.W,"SES AI Corporation Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50 per share",N,US,9000
SEV,Aptera Motors Corp. - Class B Common Stock,NASDAQ,US,9000
SEVN,Seven Hills Realty Trust  - Common Stock,NASDAQ,US,9000
SEZL,Sezzle Inc. - Common Stock,NASDAQ,US,9000
SF,Stifel Financial Corporation Common Stock,N,US,9000
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,N,US,9000
SFBC,"Sound Financial Bancorp, Inc. - Common Stock",NASDAQ,US,9000
SFBS,"ServisFirst Bancshares, Inc. Common Stock",N,US,9000
SFD,"Smithfield Foods, Inc. - Common Stock",NASDAQ,US,9000
SFHG,Samfine Creation Holdings Group Limited - Class A Ordinary Share,NASDAQ,US,9000
SFIX,"Stitch Fix, Inc. - Class A Common Stock",NASDAQ,US,9000
SFL,SFL Corporation Ltd,N,US,9000
SFM,"Sprouts Farmers Market, Inc. - Common Stock",NASDAQ,US,9000
SFNC,Simmons First National Corporation - Common Stock,NASDAQ,US,9000
SFST,"Southern First Bancshares, Inc. - Common Stock",NASDAQ,US,9000
SFWL,Shengfeng Development Limited - Class A Ordinary Shares,NASDAQ,US,9000
SG,"Sweetgreen, Inc. Class A Common Stock",N,US,9000
SGA,"Saga Communications, Inc. - Class A Common Stock",NASDAQ,US,9000
SGC,"Superior Group of Companies, Inc. - Common Stock",NASDAQ,US,9000
SGHC,Super Group (SGHC) Limited Ordinary Shares,N,US,9000
SGHT,"Sight Sciences, Inc. - Common Stock",NASDAQ,US,9000
SGI,Somnigroup International Inc. Common Stock,N,US,9000
SGLY,Singularity Future Technology Ltd. - Common Stock,NASDAQ,US,9000
SGML,Sigma Lithium Corporation - common shares,NASDAQ,US,9000
SGMT,Sagimet Biosciences Inc. - Series A Common Stock,NASDAQ,US,9000
SGP,"SpyGlass Pharma, Inc. - Common Stock",NASDAQ,US,9000
SGRP,"SPAR Group, Inc. - Common Stock",NASDAQ,US,9000
SGRY,"Surgery Partners, Inc. - Common Stock",NASDAQ,US,9000
SGU,Star Group L.P. Common Stock,N,US,9000
SHAK,"Shake Shack, Inc. Class A Common Stock",N,US,9000
SHAZ,"SharonAI Holdings, Inc. - Class A Common Stock",NASDAQ,US,9000
SHBI,"Shore Bancshares, Inc. - Common Stock",NASDAQ,US,9000
SHC,Sotera Health Company - Common Stock,NASDAQ,US,9000
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,N,US,9000
SHEN,Shenandoah Telecommunications Co - Common Stock,NASDAQ,US,9000
SHFS,"SHF Holdings, Inc. - Class A Common Stock",NASDAQ,US,9000
SHFSW,"SHF Holdings, Inc. - Warrants",NASDAQ,US,9000
SHG,Shinhan Financial Group Co Ltd American Depositary Shares,N,US,9000
SHIM,Shimmick Corporation - Common Stock,NASDAQ,US,9000
SHIP,Seanergy Maritime Holdings Corp. - Common Stock,NASDAQ,US,9000
SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",NASDAQ,US,9000
SHMD,SCHMID Group N.V. - Class A Ordinary Shares,NASDAQ,US,9000
SHMDW,SCHMID Group N.V. - Warrants,NASDAQ,US,9000
SHO,"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",N,US,9000
SHOE,"Shoe Station Group, Inc. - Common Stock",NASDAQ,US,9000
SHOO,"Steven Madden, Ltd. - Common Stock",NASDAQ,US,9000
SHOP,Shopify Inc. - Class A Subordinate Voting Shares,NASDAQ,US,9000
SHOTU,RMG ML Sports Holdings - Unit,NASDAQ,US,9000
SHPH,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",NASDAQ,US,9000
SI,"Shoulder Innovations, Inc. Common Stock",N,US,9000
SIBN,"SI-BONE, Inc. - Common Stock",NASDAQ,US,9000
SID,Companhia Siderurgica Nacional S.A. Common Stock,N,US,9000
SIDU,"Sidus Space, Inc. - Class A Common Stock",NASDAQ,US,9000
SIEB,Siebert Financial Corp. - Common Stock,NASDAQ,US,9000
SIF,"SIFCO Industries, Inc. Common Stock",A,US,9000
SIFY,Sify Technologies Limited - American Depository Shares,NASDAQ,US,9000
SIG,Signet Jewelers Limited Common Shares,N,US,9000
SIGA,SIGA Technologies Inc. - Common Stock,NASDAQ,US,9000
SIGI,"Selective Insurance Group, Inc. - Common Stock",NASDAQ,US,9000
SIGIP,"Selective Insurance Group, Inc. - Depositary Shares, each representing a 1/1,000th interest in a share of 4.60% Non-Cumulative Preferred Stock, Series B",NASDAQ,US,9000
SII,Sprott Inc. Common Shares,N,US,9000
SILA,"Sila Realty Trust, Inc. Common Stock",N,US,9000
SILC,Silicom Ltd - Ordinary Shares,NASDAQ,US,9000
SILO,"Silo Pharma, Inc. - Common Stock",NASDAQ,US,9000
SIM,"Grupo Simec, S.A.B. de C.V. American Depositary Shares",A,US,9000
SIMA,SIM Acquisition Corp. I - Class A Ordinary Shares,NASDAQ,US,9000
SIMAU,SIM Acquisition Corp. I - Unit,NASDAQ,US,9000
SIMAW,SIM Acquisition Corp. I - Warrant,NASDAQ,US,9000
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",NASDAQ,US,9000
SINT,"SiNtx Technologies, Inc. - Common Stock",NASDAQ,US,9000
SION,"Sionna Therapeutics, Inc. - Common Stock",NASDAQ,US,9000
SIRI,SiriusXM Holdings Inc. - Common Stock,NASDAQ,US,9000
SITC,SITE Centers Corp. Common Stock,N,US,9000
SITE,"SiteOne Landscape Supply, Inc. Common Stock",N,US,9000
SITM,SiTime Corporation - Common Stock,NASDAQ,US,9000
SJ,Scienjoy Holding Corporation - Class A Ordinary Shares,NASDAQ,US,9000
SJM,The J.M. Smucker Company Common Stock,N,US,9000
SJT,San Juan Basin Royalty Trust Common Stock,N,US,9000
SKE,Skeena Resources Limited Common Shares,N,US,9000
SKIL,Skillsoft Corp. Class A Common Stock,N,US,9000
SKIN,SkinHealth Systems Inc. - Class A Common Stock,NASDAQ,US,9000
SKK,SKK Holdings Limited - Class A Ordinary Shares,NASDAQ,US,9000
SKLZ,Skillz Inc. Class A Common Stock,N,US,9000
SKM,"SK Telecom Co., Ltd. Common Stock",N,US,9000
SKT,Tanger Inc. Common Stock,N,US,9000
SKWD,"Skyward Specialty Insurance Group, Inc. - Common Stock",NASDAQ,US,9000
SKY,"Champion Homes, Inc. Common Stock",N,US,9000
SKYA,"SkyAI, Inc. - Common Stock",NASDAQ,US,9000
SKYAW,"SkyAI, Inc. - Warrant",NASDAQ,US,9000
SKYE,"Skye Bioscience, Inc. - Common Stock",NASDAQ,US,9000
SKYH,Sky Harbour Group Corporation Class A Common Stock,N,US,9000
SKYH.W,"Sky Harbour Group Corporation Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50 per share",N,US,9000
SKYQ,Sky Quarry Inc. - Common Stock,NASDAQ,US,9000
SKYT,"SkyWater Technology, Inc. - Common Stock",NASDAQ,US,9000
SKYW,"SkyWest, Inc. - Common Stock",NASDAQ,US,9000
SKYX,SKYX Platforms Corp. - Common Stock,NASDAQ,US,9000
SLAB,"Silicon Laboratories, Inc. - Common Stock",NASDAQ,US,9000
SLAI,SOLAI Limited American Depositary Shares (each representing one hundred (100) Class A Ordinary Shares),N,US,9000
SLBT,SL Science Holding Limited - Ordinary Shares,NASDAQ,US,9000
SLDB,Solid Biosciences Inc. - Common Stock,NASDAQ,US,9000
SLDE,"Slide Insurance Holdings, Inc. - Common Stock",NASDAQ,US,9000
SLDP,"Solid Power, Inc. - Class A Common Stock",NASDAQ,US,9000
SLDPW,"Solid Power, Inc. - Warrant",NASDAQ,US,9000
SLE,"Super League Enterprise, Inc. - Common Stock",NASDAQ,US,9000
SLF,Sun Life Financial Inc. Common Stock,N,US,9000
SLG,SL Green Realty Corp Common Stock,N,US,9000
SLGB,Smart Logistics Global Limited - Ordinary Shares,NASDAQ,US,9000
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,NASDAQ,US,9000
SLGN,Silgan Holdings Inc. Common Stock,N,US,9000
SLI,Standard Lithium Ltd. Common Shares,A,US,9000
SLM,SLM Corporation - Common Stock,NASDAQ,US,9000
SLMBP,"SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B",NASDAQ,US,9000
SLMT,Brera Holdings PLC - Class B Ordinary Shares,NASDAQ,US,9000
SLN,Silence Therapeutics Plc - American Depository Share,NASDAQ,US,9000
SLND,"Southland Holdings, Inc. Common Stock",A,US,9000
SLND.W,"Southland Holdings, Inc. Warrants",A,US,9000
SLNG,"Stabilis Solutions, Inc. - Common Stock",NASDAQ,US,9000
SLNH,"Soluna Holdings, Inc. - Common Stock",NASDAQ,US,9000
SLNHP,"Soluna Holdings, Inc. - 9.0% Series A Cumulative Perpetual Preferred Stock",NASDAQ,US,9000
SLP,"Simulations Plus, Inc. - Common Stock",NASDAQ,US,9000
SLQT,"SelectQuote, Inc. Common Stock",N,US,9000
SLRC,SLR Investment Corp. - Closed End Fund,NASDAQ,US,9000
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",NASDAQ,US,9000
SLSN,"Solesence, Inc. - Common stock",NASDAQ,US,9000
SLSR,Solaris Resources Inc. Common Shares,A,US,9000
SLVM,Sylvamo Corporation Common Stock,N,US,9000
SLXN,Silexion Therapeutics Corp - Ordinary Shares,NASDAQ,US,9000
SLXNW,Silexion Therapeutics Corp - Warrant,NASDAQ,US,9000
SM,SM Energy Company Common Stock,N,US,9000
SMA,"SmartStop Self Storage REIT, Inc. Common Stock",N,US,9000
SMBC,"Southern Missouri Bancorp, Inc. - Common Stock",NASDAQ,US,9000
SMBK,"SmartFinancial, Inc. Common Stock",N,US,9000
SMC,Summit Midstream Corporation Common Stock,N,US,9000
SMCI,"Super Micro Computer, Inc. - Common Stock",NASDAQ,US,9000
SMCIP,"Super Micro Computer, Inc. - Depositary Shares Each Representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock",NASDAQ,US,9000
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),N,US,9000
SMG,Scotts Miracle-Gro Company (The) Common Stock,N,US,9000
SMHB,ETRACS Monthly Pay 2x Leveraged Small Cap High Dividend ETN Series B,P,US,9000
SMHI,SEACOR Marine Holdings Inc. Common Stock ,N,US,9000
SMID,Smith-Midland Corporation - Common Stock,NASDAQ,US,9000
SMJF,SMJ International Holdings Inc. Class A Ordinary Shares,A,US,9000
SMMT,Summit Therapeutics Inc.  - Common Stock,NASDAQ,US,9000
SMP,"Standard Motor Products, Inc. Common Stock",N,US,9000
SMPL,The Simply Good Foods Company - Common Stock,NASDAQ,US,9000
SMR,NuScale Power Corporation Class A Common Stock,N,US,9000
SMRT,"SmartRent, Inc. Class A Common Stock",N,US,9000
SMSI,"Smith Micro Software, Inc. - Common Stock",NASDAQ,US,9000
SMTC,Semtech Corporation - Common Stock,NASDAQ,US,9000
SMTI,Sanara MedTech Inc. - Common Stock,NASDAQ,US,9000
SMTK,"SmartKem, Inc. - Common Stock",NASDAQ,US,9000
SMWB,Similarweb Ltd. Ordinary Shares,N,US,9000
SMX,SMX (Security Matters) Public Limited Company - Ordinary Shares,NASDAQ,US,9000
SMXT,Solarmax Technology Inc. - Common Stock,NASDAQ,US,9000
SMXWW,SMX (Security Matters) Public Limited Company - Warrant,NASDAQ,US,9000
SN,"SharkNinja, Inc. Ordinary Shares",N,US,9000
SNA,Snap-On Incorporated Common Stock,N,US,9000
SNAL,"Snail, Inc. - Class A Common Stock",NASDAQ,US,9000
SNAP,Snap Inc. Class A Common Stock,N,US,9000
SNBR,Sleep Number Corporation - Common Stock,NASDAQ,US,9000
SND,"Smart Sand, Inc. - Common Stock",NASDAQ,US,9000
SNDA,"Sonida Senior Living, Inc. Common Stock",N,US,9000
SNDK,Sandisk Corporation - Common Stock When-Issued,NASDAQ,US,9000
SNDL,SNDL Inc. - Common Shares,NASDAQ,US,9000
SNDR,"Schneider National, Inc. Common Stock",N,US,9000
SNDX,"Syndax Pharmaceuticals, Inc. - Common Stock",NASDAQ,US,9000
SNES,"SenesTech, Inc. - Common Stock",NASDAQ,US,9000
SNEX,StoneX Group Inc. - Common Stock,NASDAQ,US,9000
SNFCA,Security National Financial Corporation - Class A Common Stock,NASDAQ,US,9000
SNGX,"Soligenix, Inc. - Common Stock",NASDAQ,US,9000
SNN,"Smith & Nephew SNATS, Inc. Common Stock",N,US,9000
SNOA,"Sonoma Pharmaceuticals, Inc. - Common Stock",NASDAQ,US,9000
SNOW,Snowflake Inc. Common Stock,N,US,9000
SNT,Senstar Technologies Corporation - Common Shares,NASDAQ,US,9000
SNTG,Sentage Holdings Inc. - Class A Ordinary Shares,NASDAQ,US,9000
SNTI,"Senti Biosciences Holdings, Inc. - Common Stock",NASDAQ,US,9000
SNWV,"SANUWAVE Health, Inc. - Common Stock",NASDAQ,US,9000
SNX,TD SYNNEX Corporation Common Stock,N,US,9000
SNY,Sanofi - American Depositary Shares,NASDAQ,US,9000
SNYR,Synergy CHC Corp. - Common Stock,NASDAQ,US,9000
SOAR,"Volato Group, Inc. Class A Common Stock",A,US,9000
SOBO,South Bow Corporation Common Shares,N,US,9000
SOBR,"SOBR Safe, Inc. - Common Stock",NASDAQ,US,9000
SOC,Sable Offshore Corp. Common Stock,N,US,9000
SOCA,Solarius Capital Acquisition Corp. - Class A Ordinary Share,NASDAQ,US,9000
SOCAU,Solarius Capital Acquisition Corp. - Units,NASDAQ,US,9000
SOCAW,Solarius Capital Acquisition Corp. - Warrant,NASDAQ,US,9000
SOFI,"SoFi Technologies, Inc.  - Common Stock",NASDAQ,US,9000
SOGP,Sound Group Inc. - American Depositary Shares,NASDAQ,US,9000
SOHU,Sohu.com Limited  - American Depositary Shares,NASDAQ,US,9000
SOJC,"Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077",N,US,9000
SOJD,"Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30, 2080",N,US,9000
SOJE,"Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15, 2060",N,US,9000
SOJF,"Southern Company (The) Series 2025A 6.50% Junior Subordinated Notes due March 15, 2085",N,US,9000
SOLS,Solstice Advanced Materials Inc. - Common Stock,NASDAQ,US,9000
SOLV,Solventum Corporation Common Stock,N,US,9000
SOMN,Southern Company (The) 2025 Series A Corporate Units,N,US,9000
SON,Sonoco Products Company Common Stock,N,US,9000
SONM,"DNA X, Inc. - Common Stock",NASDAQ,US,9000
SONO,"Sonos, Inc. - Common Stock",NASDAQ,US,9000
SONY,Sony Group Corporation American Depositary Shares ,N,US,9000
SOPH,SOPHiA GENETICS SA - Ordinary Shares,NASDAQ,US,9000
SOR,"Source Capital, Inc. Cmn Shs of BI",N,US,9000
SORA,AsiaStrategy - Ordinary Shares,NASDAQ,US,9000
SORN,Soren Acquisition Corp. - Class A Ordinary Shares,NASDAQ,US,9000
SORNU,Soren Acquisition Corp. - Unit,NASDAQ,US,9000
SORNW,Soren Acquisition Corp. - Warrant,NASDAQ,US,9000
SOS,SOS Limited Class A Ordinary Shares,N,US,9000
SOTK,Sono-Tek Corporation - Common Stock,NASDAQ,US,9000
SOUL,Soulpower Acquisition Corporation Class A Ordinary Shares,N,US,9000
SOUL.R,"Soulpower Acquisition Corporation Rights, each right entitling the holder to receive one-tenth (1/10) of one Class A Ordinary Share",N,US,9000
SOUL.U,"Soulpower Acquisition Corporation Units, each consisting of one Class A ordinary share and one right",N,US,9000
SOUN,"SoundHound AI, Inc. - Class A Common Stock",NASDAQ,US,9000
SOUNW,"SoundHound AI, Inc. - Warrant",NASDAQ,US,9000
SOWG,Sow Good Inc. - Common Stock,NASDAQ,US,9000
SPAI,Safe Pro Group Inc. - Common Stock,NASDAQ,US,9000
SPB,"Spectrum Brands Holdings, Inc. Common Stock",N,US,9000
SPCB,"SuperCom, Ltd. - Ordinary Shares",NASDAQ,US,9000
SPCE,"Virgin Galactic Holdings, Inc. Common Stock",N,US,9000
SPCX,Space Exploration Technologies Corp. - Class A Common Stock,NASDAQ,US,9000
SPE,"Special Opportunities Fund, Inc Common Stock",N,US,9000
SPEG,Silver Pegasus Acquisition Corp - Class A Ordinary Shares,NASDAQ,US,9000
SPEGR,Silver Pegasus Acquisition Corp - Rights,NASDAQ,US,9000
SPEGU,Silver Pegasus Acquisition Corp - Unit,NASDAQ,US,9000
SPFI,"South Plains Financial, Inc. - Common Stock",NASDAQ,US,9000
SPG,"Simon Property Group, Inc. Common Stock",N,US,9000
SPH,"Suburban Propane Partners, L.P. Common Stock",N,US,9000
SPHL,Springview Holdings Ltd - Ordinary shares,NASDAQ,US,9000
SPHR,Sphere Entertainment Co. Class A Common Stock,N,US,9000
SPIR,"Spire Global, Inc. Class A Common Stock",N,US,9000
SPKL,Spark I Acquisition Corp. - Class A Ordinary Share,NASDAQ,US,9000
SPKLU,Spark I Acquisition Corp. - Unit,NASDAQ,US,9000
SPKLW,Spark I Acquisition Corp. - Warrant,NASDAQ,US,9000
SPMA,"Sound Point Meridian Capital, Inc. 8.00% Series A Preferred Shares Due 2029",N,US,9000
SPMC,"Sound Point Meridian Capital, Inc. Common Stock",N,US,9000
SPME,"Sound Point Meridian Capital, Inc. 7.875% Series B Preferred Shares due 2030",N,US,9000
SPNT,SiriusPoint Ltd. Common Shares,N,US,9000
SPOK,"Spok Holdings, Inc. - Common Stock",NASDAQ,US,9000
SPOT,Spotify Technology S.A. Ordinary Shares,N,US,9000
SPPL,SIMPPLE LTD. - Ordinary Shares,NASDAQ,US,9000
SPRB,"Spruce Biosciences, Inc. - Common Stock",NASDAQ,US,9000
SPRC,SciSparc Ltd. - Ordinary Shares,NASDAQ,US,9000
SPRO,"Spero Therapeutics, Inc. - Common Stock",NASDAQ,US,9000
SPRU,Spruce Power Holding Corporation Class A Common Stock,N,US,9000
SPRY,"ARS Pharmaceuticals, Inc. - Common Stock",NASDAQ,US,9000
SPSC,"SPS Commerce, Inc. - Common Stock",NASDAQ,US,9000
SPT,"Sprout Social, Inc - Class A Common Stock",NASDAQ,US,9000
SPTX,"Seaport Therapeutics, Inc. - Common Stock",NASDAQ,US,9000
SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",NASDAQ,US,9000
SPWR,SunPower Inc. - Common Stock,NASDAQ,US,9000
SPWRW,SunPower Inc. - Warrant,NASDAQ,US,9000
SPXC,"SPX Technologies, Inc. Common Stock",N,US,9000
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,N,US,9000
SQFT,"Presidio Property Trust, Inc. - Class A Common Stock",NASDAQ,US,9000
SQFTP,"Presidio Property Trust, Inc. - 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock, $0.01 par value per share",NASDAQ,US,9000
SQFTW,"Presidio Property Trust, Inc. - Series A Common Stock Purchase Warrants",NASDAQ,US,9000
SQM,Sociedad Quimica y Minera S.A. Common Stock,N,US,9000
SQNS,Sequans Communications S.A. American Depositary Shares (each representing one hundred (100) Ordinary Shares),N,US,9000
SR,Spire Inc. Common Stock,N,US,9000
SRAD,Sportradar Group AG - Class A Ordinary Shares,NASDAQ,US,9000
SRBK,"SR Bancorp, Inc. - Common stock",NASDAQ,US,9000
SRCE,1st Source Corporation - Common Stock,NASDAQ,US,9000
SRE,DBA Sempra Common Stock,N,US,9000
SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,N,US,9000
SRFM,Surf Air Mobility Inc. Common Stock,N,US,9000
SRG,Seritage Growth Properties Class A Common Stock,N,US,9000
SRI,"Stoneridge, Inc. Common Stock",N,US,9000
SRJN,Spire Inc. 6.375% Junior Subordinated Notes due 2086,N,US,9000
SRL,Scully Royalty Ltd.,N,US,9000
SRPT,"Sarepta Therapeutics, Inc. - Common Stock",NASDAQ,US,9000
SRRK,Scholar Rock Holding Corporation - Common Stock,NASDAQ,US,9000
SRTA,"Strata Critical Medical, Inc. - Class A Common Stock",NASDAQ,US,9000
SRTS,"Sensus Healthcare, Inc. - Common Stock",NASDAQ,US,9000
SRV,NXG Cushing Midstream Energy Fund Common Shares of Beneficial Interest,N,US,9000
SRXH,"SRX Health Solutions, Inc. Common Stock",A,US,9000
SRZN,"Surrozen, Inc. - Common Stock",NASDAQ,US,9000
SRZNW,"Surrozen, Inc. - Warrant",NASDAQ,US,9000
SSAC,SPACSphere Acquisition Corp. - Class A Ordinary Shares,NASDAQ,US,9000
SSACR,SPACSphere Acquisition Corp. - Rights,NASDAQ,US,9000
SSACU,SPACSphere Acquisition Corp. - Unit,NASDAQ,US,9000
SSACW,SPACSphere Acquisition Corp. - Warrant,NASDAQ,US,9000
SSB,SouthState Bank Corporation Common Stock,N,US,9000
SSBI,Summit State Bank - Common Stock,NASDAQ,US,9000
SSD,"Simpson Manufacturing Company, Inc. Common Stock",N,US,9000
SSEA,Starry Sea Acquisition Corp - Ordinary Shares,NASDAQ,US,9000
SSEAR,Starry Sea Acquisition Corp - Rights,NASDAQ,US,9000
SSEAU,Starry Sea Acquisition Corp - Unit,NASDAQ,US,9000
SSII,SS Innovations International Inc. - Common Stock,NASDAQ,US,9000
SSL,Sasol Ltd. American Depositary Shares,N,US,9000
SSM,Sono Group N.V. - Ordinary Shares,NASDAQ,US,9000
SSMR,Sunshine Silver Mining & Refining Company Common Stock,N,US,9000
SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",NASDAQ,US,9000
SSP,E.W. Scripps Company (The) - Class A Common Stock,NASDAQ,US,9000
SSRM,SSR Mining Inc. - Common Stock,NASDAQ,US,9000
SSSS,SuRo Capital Corp. - Closed End Fund,NASDAQ,US,9000
SSSSL,SuRo Capital Corp. - 6.00% Notes due 2026,NASDAQ,US,9000
SST,"System1, Inc. Class A Common Stock",N,US,9000
SSTI,"SoundThinking, Inc. - Common Stock",NASDAQ,US,9000
SSTK,"Shutterstock, Inc. Common Stock",N,US,9000
SSYS,"Stratasys, Ltd. - Common Stock",NASDAQ,US,9000
ST,Sensata Technologies Holding plc Ordinary Shares,N,US,9000
STAA,STAAR Surgical Company - Common Stock,NASDAQ,US,9000
